,Names,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Total
96,Morse,0.0,0.0473492653513215,0.3314448574592507,0.340914710529515,0.0,0.0,0.0,0.0284095592107929,0.1704573552647575,0.0284095592107929,0.0,0.0757588245621144,0.0189397061405286,0.0568191184215858,0.0473492653513215,0.0,0.0,0.0094698530702643,0.0094698530702643,0.0,0.0189397061405286,0.0,1.183731633783038
97,Voyeykov,0.0,0.0,0.24,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,3.02,0.0,1.28,0.75,0.04,0.0,8.55
98,Totten,11.97199260362465,1.7870520484698336,17.833941370802528,12.648346811847782,0.0,3.8863953611031774,0.0146077885249375,0.0,38.52644611757032,0.0,9.130835238347172,0.0,4.397223459326945,0.0578246023270883,0.4147044191677053,28.963888640827985,0.0,7.673112648088313,0.0,4.184589894461476,0.0108673859268566,0.0,141.50182839041676
99,Conger_Glenzer,0.0,2.3365337755814566,1.39792619051882,1.4578373129696265,4.37351193890888,0.5192297279069903,0.0,0.139792619051882,0.4393482313059148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8672299830501384,1.9670818538014825,1.8772151701252728,1.7673781122987942,0.0,0.0,18.14308491551926
100,Shackleton,70.00770810272083,0.0,0.0,31.399397175161383,4.388004600599847,28.213585615821778,20.777903063114337,30.530636883689944,41.69606198104237,0.0,0.002829663442226,35.255611313381365,21.869895075592385,24.614902519803245,6.561970350212097,41.6459706043232,32.69659215224399,22.84650524167225,22.60323696997798,29.19101765105825,28.041152687394906,0.0,492.3429816512524
101,Helen,17.567775535863035,0.0,0.0,0.7547489772332336,0.0,5.442137362155422,3.12823589247985,1.4300506937050743,11.946881836994471,0.0,1.3406725253485072,0.0,1.261225264587114,0.6455089936863183,2.522450529174228,0.0,0.9632980367318904,0.5362690101394029,0.2482726898793532,0.1489636139276119,0.1886872443083084,0.0,48.12517820621382
102,West,60.52,9.45,38.53,30.24,0.0,40.55,21.72,29.79,49.920000000000016,11.71,5.2,16.38,21.71,9.02,0.0,0.0,21.83,13.16,1.88,0.8799999999999999,12.41,0.0,394.9
103,Sorsdal,2.13,0.0,0.66,0.65,0.0,0.0,0.52,0.0,0.98,0.0,0.0,0.13,0.11,0.19,0.34,0.0,0.0,0.2099999999999999,0.18,0.11,0.05,0.0,6.26
104,Publications,4.28,0.0,0.0,0.6800000000000002,0.0,1.6799999999999995,0.0,1.8,0.0,0.0,3.59,4.36,4.44,3.94,3.7,0.0,0.0,0.05,0.69,0.9399999999999998,1.03,0.83,32.010000000000005
105,Abbot_2,0.0,0.4,0.02,0.07,0.0,0.0,0.04,0.08,0.0,0.09,0.0,0.0,0.06,0.0,0.0,0.0,0.01,0.04,0.05,0.02,0.08,0.0,0.9600000000000001
106,Abbot_3,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
107,Abbot_4,0.5208477181055158,0.0,0.2859556099402831,0.3268064113603235,0.0,0.1940413067451921,0.1531905053251516,0.2655302092302629,0.1429778049701415,0.0,0.0,0.0,0.0102127003550101,0.0,0.0,0.2042540071002022,0.183828606390182,0.091914303195091,0.0408508014200404,0.0204254007100202,0.0,0.0,2.4408353848474165
108,Abbot_5,0.57,0.2199999999999999,0.23,0.3299999999999999,0.27,0.0,0.81,0.15,0.0,0.0,0.0,0.17,0.02,0.2199999999999999,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,3.0299999999999985
109,Abbot_6,0.3026048612680225,0.2925180325590884,0.121041944507209,0.1815629167608135,0.0201736574178681,0.121041944507209,0.1008682870893408,0.1109551157982749,0.0605209722536045,0.0,0.0,0.0706078009625386,0.0504341435446704,0.0,0.0,0.0,0.010086828708934,0.010086828708934,0.0,0.0,0.010086828708934,0.0,1.4625901627954414
110,Abbot,0.5119119504025472,3.7418482187224624,3.9307647801610193,4.801147170241529,0.0001274633601698,3.320764780161019,1.0606373168008492,0.0007010484809339,0.8203823900805095,0.0,0.0,0.0004461217605943,0.0003186584004245,0.0,0.0,0.0,6.373168008490864e-05,1.0300637316800851,0.7099999999999999,0.4399999999999999,1.090063731680085,0.0,21.459241093612317
111,Abbot_1,0.0,0.4399999999999999,0.0,0.07,0.03,0.0,0.18,0.24,0.24,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.1,0.13,0.12,0.06,0.0,1.6900000000000004
112,Lauritzen,1.6808310730263922,0.0,2.143814482363004,2.053230771840623,0.0,2.26459276305951,1.560052792329885,1.3084313742121618,2.9892624472385543,0.0,0.0,0.0,0.0,1.399015084734542,1.6305067894028478,0.0,0.0402594268988357,0.0402594268988357,0.1006485672470893,0.150972850870634,0.0805188537976714,0.0,17.442396703920583
113,Commandant_Charcot,0.0,0.0,0.374567942809667,0.1971410225314036,0.0,2.099551889959449,0.482995505201939,0.1971410225314036,2.286835861364282,0.0,1.8531256117951944,0.4731384540753687,0.1281416646454123,0.2957115337971054,2.7304031620599405,0.7885640901256147,0.4731384540753687,0.1675698691516931,0.0689993578859912,0.1478557668985527,0.0887134601391316,0.0,12.853594669047519
114,Dibble,2.4248242688633077,0.0045372519433571,3.187591399923108,1.1786957803112763,0.0003845128765556,4.206394684918564,1.362168333818893,0.1131519448594844,0.123931122498929,0.0,4.2064972216856455,3.3172308395204126,4.006328046072836,4.676476875477482,4.307528247670949,6.045062520501646,6.45540291594718,1.652670314186083,3.3495137058182536,3.4051924815360324,0.0011279044378967,0.0,54.024710372867894
115,Amery,96.90657092509788,18.29627913305905,43.97876017946404,39.977071272233495,0.0,39.47934877133417,53.83366569727061,30.291391404732696,88.06701930912591,10.979758369839027,35.44779651404968,53.027355245813695,29.85339560394129,58.21362370518463,37.10023521703542,53.52507774671304,52.917856295615856,46.36782818378079,25.88157004676471,47.18409308525567,0.0,39.31012312102841,900.6388198273401
116,Utsikkar,0.23,0.0,0.3,0.35,0.0,0.33,0.26,0.17,0.23,0.0,0.23,0.2,0.16,0.0,0.17,0.31,0.48,0.18,0.0,0.04,0.09,0.0,3.7300000000000004
117,Mulebreen,2.31,0.32,0.6499999999999999,0.61,0.0,0.78,0.0,0.43,2.25,0.0,0.0,0.21,0.2799999999999999,0.54,0.76,0.0,0.95,0.01,0.1,0.1199999999999999,0.16,0.0,10.479999999999997
118,Baudouin,10.683591223626888,0.0,6.209999999999999,6.279999999999999,0.0,8.124920820044444,6.03508349178145,5.604221331575315,6.161138947191513,8.11021554005153,3.5164092664380515,5.205156694063103,5.355925318020458,2.14597411954156,0.0037211159840213,0.0037455167445723,0.006433667198603,0.003712982397171,2.263448640824535,1.433338837402056,1.4651160261288512,0.0029606256135164,78.61511416462764
119,Borchgrevink,33.668710380112586,0.0,0.0,0.0,0.0,12.19004774384687,12.593024528767426,10.457247568688471,27.593835347435185,0.5339442400197391,15.877285325869972,12.77436408198168,14.678429390731312,14.79932242620748,9.218093955057755,9.27854047279584,15.93773184360806,9.197945115811727,8.543107840315825,8.271098510494447,12.673619885751542,7.334177485554149,235.62052614305006
120,Lazarev,6.91,1.1899999999999995,3.84,3.3,0.0,2.8799999999999994,3.69,3.73,3.95,1.03,3.6800000000000006,3.54,3.63,3.69,2.6,2.1900000000000004,1.9,1.77,1.58,0.0,1.05,0.06,56.21
121,Fimbul,15.31,3.7200000000000006,15.949999999999998,17.13,0.0,8.030000000000001,19.9,10.9,0.0,0.0,11.830000000000002,0.0,19.8,16.410000000000004,9.95,0.0,0.0,5.37,9.5,12.449999999999996,11.420000000000002,7.72,195.38999999999996
122,Nivl,2.120000000000001,0.24,0.6399999999999999,1.17,0.0,0.7600000000000001,0.84,0.5799999999999998,1.13,0.1599999999999999,0.65,0.86,0.59,0.8100000000000002,0.0,0.0,0.0,0.06,0.24,0.0199999999999999,0.27,0.0,11.14
123,Vigrid,3.44,0.0,1.86,1.6799999999999995,0.0,0.44,0.0,0.0,8.52,0.0,2.41,2.53,2.61,1.96,0.5100000000000001,0.0,0.09,0.09,0.07,0.06,0.0099999999999999,0.0,26.280000000000005
124,Atka,3.4653376478211437,0.6559328629039289,1.5668674218883,1.8047390405774737,0.0899999999999999,0.0115730733776189,1.2496442278146824,1.1903625565070863,1.7456436026345743,0.0,0.0094979015995631,0.1922381925372522,0.486973840953841,0.5045528072127761,0.9419987496397844,0.0068241225778373,0.2867177035122961,0.1258663509879654,0.0939907149577996,0.0444197833808493,0.0929565212296561,0.0063851439324794,14.57252226604691
125,Jelbart,11.569517739487376,4.475286133401014,12.723459231283602,11.117975416610587,0.0,8.729818242284487,7.274848535237075,7.816699322689215,11.80030603784662,0.0,7.164471522978304,9.231531934369803,12.803733422017253,10.977495582826702,9.050915005219087,5.147582480795336,5.067308290061686,4.425114764192483,3.010282152511893,10.87715284440964,9.773382721821944,4.8164514440190285,167.85333282406313
126,Erebus,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.05
127,Marin,0.0,0.0,0.0,0.0099999999999999,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0099999999999999,0.0199999999999999,0.0,0.0,0.0099999999999999,0.0,0.0,0.0099999999999999,0.0199999999999999,0.0,0.0,0.1099999999999994
128,CapeWashington,0.0,0.0,0.0,0.0,0.0064239682271074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064239682271074
129,Parker,0.07,0.05,0.05,0.05,0.0,0.06,0.0,0.0,0.14,0.0,0.05,0.0,0.0,0.0399999999999999,0.05,0.0,0.0099999999999999,0.0,0.0099999999999999,0.0,0.0,0.0,0.5799999999999997
130,Falkner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061015070251414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061015070251414
131,Suter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.08,0.01,0.03,0.01,0.04,0.0,0.21000000000000002
132,Mandible_Cirque,0.0223526722929838,0.0,0.0,0.0,0.0894106891719354,0.0,0.0111763361464919,0.0335290084394758,0.0111763361464919,0.0,0.0,0.0,0.0670580168789516,0.0,0.0111763361464919,0.0,0.0,0.0111763361464919,0.0,0.0111763361464919,0.0,0.0,0.2682320675158061
133,Arneb,0.01,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1300000000000001
134,Manhaul,0.02,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
135,Ironside,0.0,0.84,0.01,0.0,0.0,0.19,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.03,0.03,0.02,0.05,0.0,0.0,1.32
136,Quatermain_Point,0.0,0.04,0.0,0.01,0.0,0.02,0.04,0.01,0.03,0.0,0.06,0.04,0.02,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
137,Kirkby,0.11,0.05,0.1,0.11,0.0,0.15,0.06,0.06,0.3299999999999999,0.0,0.14,0.1,0.08,0.05,0.0,0.0,0.15,0.12,0.15,0.12,0.0,0.0,1.88
138,Barber,0.1699879800043323,0.1133253200028882,0.1133253200028882,0.1227690966697955,0.0,0.1038815433359808,0.0944377666690735,0.1038815433359808,0.0566626600014441,0.0,0.0,0.1038815433359808,0.0472188833345367,0.1038815433359808,0.0,0.0,0.0,0.0472188833345367,0.0,0.0188875533338147,0.0,0.0,1.1993596366972328
139,Chugunov,0.33,0.06,0.19,0.12,0.0,0.14,0.07,0.08,0.0,0.0,0.12,0.12,0.15,0.14,0.0,0.12,0.12,0.18,0.0,0.09,0.01,0.0,2.04
140,Gannutz,0.03,0.01,0.03,0.02,0.0,0.02,0.01,0.01,0.02,0.0,0.04,0.01,0.02,0.03,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.29000000000000004
141,Paternostro,0.02,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.14,0.01,0.0,0.0,0.0,0.01,0.0,0.26
142,McLeod,0.12,0.04,0.09,0.08,0.02,0.03,0.04,0.03,0.0,0.0,0.07,0.02,0.02,0.01,0.0,0.16,0.02,0.02,0.01,0.01,0.01,0.0,0.8000000000000002
143,Drury,0.1692759939016598,0.0940422188342554,0.1974886595519365,0.3479562096867452,0.0,0.4325942066375752,0.3385519878033197,0.2257013252022131,0.1974886595519365,0.0,0.3761688753370219,0.3291477659198941,0.1786802157850854,0.2915308783861919,0.1128506626011065,0.0,0.0,0.1504675501348087,0.0846379969508299,0.0,0.103446440717681,0.0,3.63002964700226
144,Andreyev,0.0,0.16,0.08,0.01,0.0,0.04,0.06,0.03,0.0,0.0,0.38,0.06,0.02,0.0,0.0,0.03,0.0,0.04,0.06,0.0,0.0,0.0,0.9700000000000002
145,Deakin,0.2535865873290435,0.4291465324029966,1.423986221155398,1.492259533128602,0.6242131380407223,0.6144598077588361,0.6339664683226087,0.6534731288863813,0.0,0.3803798809935652,0.3998865415573377,0.0,0.1560532845101805,0.0,0.0,0.0,0.4681598535305418,0.3608732204297926,0.1853132753558394,0.0780266422550902,0.0975333028188628,0.0,8.2513174184758
146,HornBluff,0.4399999999999999,0.54,0.73,0.65,0.0,0.7599999999999999,0.64,0.41,1.08,0.66,0.14,0.0,0.3799999999999999,0.39,0.2199999999999999,0.0,0.04,0.02,0.03,0.03,0.04,0.01,7.209999999999999
147,Fisher,2.3896693217469083,0.8724189587329982,1.242248734717639,1.2801799937929867,0.0284484443065108,1.3181112528683343,1.081040883647411,1.0051783654967157,0.0,0.0,1.0620752541097371,0.5689688861302162,0.4362094793664991,0.5879345156678901,0.0,2.9491553931082874,2.247427100214354,1.1569034017981064,1.2232831051799649,1.2232831051799649,1.4698362891697254,0.0,22.142372485234254
148,Ainsworth,0.97,0.2800000000000001,0.61,0.5800000000000001,0.0,0.63,0.2800000000000001,0.3599999999999999,0.0899999999999999,0.0,0.62,0.44,0.0,0.0,0.3199999999999999,0.67,0.55,0.55,0.5600000000000002,0.47,0.4299999999999999,0.0,8.41
149,Marret,0.0,0.3036069586610675,0.4309260058415152,0.4113384601214463,0.0,0.3329882772411708,0.3819571415413431,0.1371128200404821,0.0783501828802755,0.0,0.0293813185801033,0.0587626371602066,0.0,0.0391750914401377,0.0,0.3819571415413431,0.3036069586610675,0.0,0.0195875457200688,0.4113384601214463,0.4896886430017219,0.0,3.809777642553396
150,Sandford,2.2744294650472403,0.7581431550157467,1.17331678752437,0.9657299712700584,0.0,0.3610205500074984,0.7671686687659341,0.0,1.1372147325236202,0.0,0.9025513750187462,0.5956839075123725,0.469326715009748,0.3610205500074984,0.0,0.0,0.7310666137651844,0.0,0.0541530825011247,0.0,0.0,0.0,10.550825573969142
151,Williamson,2.7990280394150178,0.0,0.1264077179090653,0.1715533314480171,0.0180582454155807,0.0,0.0,0.072232981662323,0.1083494724934845,0.0,0.0,0.0090291227077903,0.1354368406168556,0.1264077179090653,0.0,1.7787371734347046,1.9232031367593505,1.7606789280191235,1.3453392834607665,0.9841743751491514,0.7765045528699724,0.0,12.13514091927027
152,Whittle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Fox,1.232329302527452,0.0,1.084449786224158,0.6945856068791094,0.0,0.6228864474593303,0.0044811974637361,0.3226462173890057,0.8335027282549312,0.0,0.0,0.0,0.331608612316478,0.4167513641274656,0.0,1.5504943224527217,1.680449048901071,1.4922387554241514,1.3891712137582188,1.2861036720922865,1.2412916974549246,0.0,14.182989972725043
154,LarsenA,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.4699999999999999,0.0,0.34,0.0,0.11,0.44,0.0,0.0,1.54,0.0,0.43,0.2099999999999999,0.2,0.0,4.04
155,Ferrigno,3.5924023721061142,0.0,7.5519839921899266,3.771030114365534,0.0,1.597725916875924,1.9351338744770503,0.0,7.889391949791053,0.0,0.0,0.0,0.0694663442119966,0.1389326884239933,0.0,4.951957965969478,1.4984882822873569,0.6847396786611102,0.1885515057182767,0.0694663442119966,7.293966142259651,6.222199688703132,47.45543686025259
156,Holmes,26.132056936246286,0.0,5.038468514104105,2.769158290489756,0.0199939226750162,0.349893646812785,0.1899422654126547,0.1699483427376384,0.0499848066875407,0.0,0.2699179561127198,0.2199331494251791,0.0199939226750162,0.0099969613375081,0.0,25.95211163217114,27.46165279413487,0.0,0.0,0.6398055256005212,3.2090245893401144,0.0,92.50188325596285
157,Moscow_University,14.143489436962462,0.0,18.40550072107183,9.701814913710312,0.0,10.41048657921796,2.8845931173480253,0.0,0.0,0.0,3.134125393935225,0.0,10.739869184313063,11.418596976630244,10.919532423455848,8.214602545250605,0.0,5.08047715131538,0.0,2.265753071411771,2.145977578649915,0.0,109.46481909327264
158,Prince_Harald,16.73927345327118,0.0,2.648302964248874,2.5383734072423167,0.0,6.875594110955566,6.136068000184183,5.626394599517418,5.2366443519487165,0.0,6.625754208667937,6.685715785216968,5.93619607835408,5.886228097896553,0.0699551726405362,17.668677889781165,11.442667524773434,0.0,0.0,0.0,0.0,0.0,100.11584564469894
159,Vincennes_Bay,16.03,1.97,6.81,3.76,0.0,1.71,0.0,1.88,3.59,0.0,0.0,0.0,0.6299999999999999,6.13,3.51,0.0,1.07,0.77,0.0,0.18,0.11,0.0,48.150000000000006
160,Frost,35.79783283680163,9.801192858750325,18.543337355596936,12.528741941766464,0.0,9.04187516530993,1.4886623200344524,0.0,0.0,0.0,13.677709504209162,3.2271001971216653,0.8292548494151647,0.3496857798738646,0.0,30.07297706915236,28.464422481732583,0.0,0.7693087157225023,0.3996408912844167,0.4396049804128584,0.0,165.43134694718432
161,LarsenE,0.0,1.0780680483874967,2.044261110621574,2.227329269781715,0.6712499169205169,2.2069883632083656,1.9323861244681544,1.4035225535610805,3.305397318169212,0.7221021833538892,1.9832383909015268,1.6577838857279428,1.2509657542609631,2.3697156157951578,0.0,1.2001134878275908,0.7831249030739363,0.5390340241937484,0.3457954117469329,0.1627272525867919,0.1220454394400939,0.0203409065733489,26.02618996060004
162,Ninnis,0.0,22.323600049946005,37.3592894700619,31.50096899121356,0.2499283480737349,32.25075403543476,15.015695152269997,21.71377488064609,37.91912896974706,8.82746925396432,22.993408022783616,12.856314224912923,0.0,22.603519799788582,13.396159456752194,14.035976027820952,23.053390826321312,0.0,18.47470348961049,20.89400989896424,18.724631837684225,0.0,374.1927227359959
163,Suvorov,0.0,1.450901586762961,0.7758293206996392,0.5541638004997423,0.0,0.2619683420544236,0.2115898147362652,0.2216655201998968,0.4937095677179522,0.0,0.0,0.3324982802998454,0.2921954584453186,0.2720440475180553,0.0,0.0,0.2720440475180553,0.3526496912271086,0.1612112874181068,0.2115898147362652,0.0,0.0,5.864060579833636
164,Walgreen_Coast_1,1.3887722006915644,0.3337359552049496,0.764362994179078,0.90431678184567,0.1614851396152982,0.5490494746920138,0.6351748824868395,0.6459405584611928,0.3767986591023624,0.0,0.0,0.4198613629997753,0.150719463640945,0.5813465026150735,0.6459405584611928,0.0,0.0,0.0,0.0,0.0,0.0322970279230596,0.0,7.589801561919014
165,Hamilton_Piedmont,0.2556040735602976,0.0,0.0159752545975186,0.0559133910913151,0.0,0.0,0.0,0.0319505091950372,0.0079876272987593,0.0,0.0,0.0,0.0319505091950372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39938136493796494
166,Holt,1.5962275296251596,0.0,0.2031464027287109,0.0457020550458623,0.0037021103006645,0.7713401550521701,0.3042449881322943,0.0679547742719866,0.0045754011530643,0.0039110571917295,0.0,0.3663599646796436,0.1133237228443169,0.4601677738391822,0.4300125760407278,0.0,0.0137038385159628,0.0035842428236534,0.0039646333176436,0.0049611492596459,0.003134203365975,0.0022930581891236,4.402309636377518
167,Hummer_Point,0.5602224318637008,0.0,0.0579540446755552,0.0676130521214811,0.0,0.0579540446755552,0.1159080893511105,0.0579540446755552,0.077272059567407,0.0,0.0,0.0,0.0965900744592587,0.0676130521214811,0.0965900744592587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2556709679703635
168,Harmon_Bay,0.3599999999999999,0.04,0.2,0.1799999999999999,0.0,0.15,0.0,0.16,0.61,0.0,0.0899999999999999,0.0,0.19,0.21,0.13,0.0,0.0,0.01,0.0,0.01,0.0,0.0,2.339999999999999
169,Perkins,0.284942159227796,0.0172692217713815,0.120884552399671,0.0690768870855262,0.1813268285995065,0.0,0.1295191632853617,0.1467883850567433,0.0863461088569078,0.1036153306282894,0.0,0.0086346108856907,0.0,0.0,0.0,0.0518076653141447,0.0345384435427631,0.0086346108856907,0.0,0.0,0.0,0.0,1.2433839675394727
170,Garfield,0.0,0.0061524581774731,0.1507352253480923,0.0830581853958876,0.0615245817747315,0.0,0.0399909781535755,0.0369147490648389,0.0,0.0861344144846241,0.0,0.0307622908873657,0.0892106435733607,0.0615245817747315,0.0,0.2707081598088188,0.2737843888975554,0.0,0.0,0.0,0.0123049163549463,0.0,1.2028055736960013
171,Rose_Point,0.02,0.02,0.02,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999
172,Fox,11.01033104434205,0.0,3.693412636038551,3.6584592041517503,0.1980694473585342,0.1514648715094673,2.6331585354722784,0.7922777894341371,0.0,0.0,1.5262998590569403,0.0,0.0,1.2583235479248058,0.0,0.0,0.1048602956604004,0.0,0.0932091516981337,0.0,0.0,0.0,25.119866382647054
173,Eltanin_Bay,0.0,0.4093094171128084,0.3046023569211598,0.3046023569211598,0.0,0.0,0.0190376473075724,0.0190376473075724,0.0,0.0,0.704392950380182,0.3331588278825185,0.2094141203832973,0.0,0.0,1.1898529567232805,0.2855647096135873,0.1618200021143661,0.1332635311530074,0.1808576494219386,0.1713388257681523,0.0,4.426252999010603
174,Alison,0.0,0.0,3.608874928935049,0.0,3.0280269852278248,0.0,0.0190441948756466,0.4951490667668141,0.0,0.0,0.9236434514688648,0.0,0.3713618000751105,0.1047430718160568,0.0,2.399568554331484,0.8665108668419247,0.5522816513937542,0.1809198513186436,0.1428314615673502,0.0380883897512933,0.0,12.731044274369815
175,Thomson,0.0,0.0,0.2511296527923099,0.2221531543931972,0.0579529967982253,0.0,0.0096588327997042,0.0772706623976338,0.1642001575949719,0.0,0.0,0.0,0.0,0.0289764983991126,0.0,0.0,0.0,0.0096588327997042,0.0482941639985211,0.0676118295979296,0.0579529967982253,0.0,0.9948597783695352
176,Britten,0.26,0.0,0.14,0.04,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.04,0.08,0.0899999999999999,0.04,0.0,0.7899999999999999
177,ClarkeBay,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
178,Hayes_Coats_Coast,0.0,0.0,0.3720278259967756,0.4209788557331934,0.2839159724712234,0.0,0.362237620049492,0.156643295156537,0.0,0.0,0.3034963843657906,0.5580417389951633,0.1174824713674028,0.4503494735750442,0.0097902059472835,0.0,0.0489510297364178,0.0293706178418507,0.0391608237891342,0.0587412356837014,0.1174824713674028,0.0,3.328670022076413
180,Rydberg_Peninsula_1,0.0,0.0,0.0,0.0399999999999999,0.0,0.0,0.0,0.0,0.0199999999999999,0.0,0.0,0.0,0.0,0.0099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699999999999997
181,Rydberg_Peninsula_2,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
