,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
73,3.321543090071573,3.3171117252899363,3.338444844647323,3.339858326353371,3.3160525566525103,3.3250331258645964,3.3308662635612842,3.313495944666848,3.3106927254883916,3.3106209576363463,3.3383814567731913,3.3739561999205536,3.329611534161724,3.332727735006679,3.323751227859124,3.323507540593272,3.5478976834162066,3.34139948253608,3.3348685652724392,3.365758308358329,3.3510353518505887,3.370904941636524,3.305377498511851,3.301863291259155,3.3036807188670103,3.3023329307477876
138,,,,,,,,,,,,,,,,,,,,,,,,,,
75,4.473725400319913,4.469210438612031,4.477463594297084,4.476747547707906,4.466559444985738,4.465975606344579,4.468617780421807,4.464143508818092,4.463699918452317,4.4657049605516885,4.467781074647981,4.479371129012689,4.465486274502141,4.4676914680294875,4.4680122204912385,4.468961622656845,4.528006945199113,4.47736576902188,4.472481413585384,4.487030967464292,4.480913941453143,4.489027748262979,4.463717363714203,4.462348476658023,4.462729787438866,4.466232745628047
76,1.491959927928063,1.4814978445729903,1.5086103370112758,1.5102195247527093,1.4792642347274287,1.4790756925459831,1.492654691203948,1.4710663457070627,1.4697251158375895,1.4768771002369543,1.497273789682696,1.525535737314532,1.4779069938967304,1.486202496867026,1.4829086749784408,1.4864382605398856,1.7226620289587204,1.5086093879515126,1.4959283328825428,1.5417732200314922,1.526813857786117,1.558643514110196,1.4731622565177178,1.4666311702420634,1.4682513706145748,1.4783275181247342
77,1.0780588946952165,1.0761977348846334,1.1141156212974141,1.1222584652536698,1.071587510236347,1.0754230279503887,1.0976439935105446,1.0637963968151398,1.05590344282962,1.066515814939528,1.119971924155723,1.1395560598555412,1.0807217403905083,1.0924899363108265,1.0774503867817289,1.0880558321266685,1.4600141658127763,1.1178633729920133,1.0947748049524904,1.160299193085605,1.1413681759634091,1.1900616456534117,1.0704585131798081,1.0598974481566261,1.0533835904971334,1.0687073521486676
78,4.979647854228078,4.966572184621552,4.9720945328841974,4.965247001176999,4.97024244143639,4.981862506748717,4.992347240447998,4.947795355761492,4.957897047937652,4.960902746812797,5.005528517711309,5.0723199020197365,4.994158971456834,5.008422239327136,4.9795454284291205,4.966343108518624,5.291767953354635,4.972836759355333,4.9830303869129695,5.030258119842152,5.018216512821339,5.022687861948837,4.961720755070816,4.96007611722122,4.972563319736057,4.963546070051782
79,3.4630296459564796,3.4495433003474503,3.4435720642407737,3.444899019522545,3.459482659132053,3.4645715065491505,3.4559970375819082,3.4395570021409254,3.441786507765452,3.4398546937184458,3.5121915615521946,3.4804383569802995,3.467824650880618,3.4542064995337753,3.4407969453395943,3.444952511634582,3.568195341489254,3.446247405730761,3.4422678374327145,3.451326669790806,3.462908223653451,3.4591490228970847,3.4485338360835343,3.432383719163063,3.4594666186051493,3.452343470775164
80,2.011093178450848,1.9756614243917217,1.9568271287314796,1.965707764615803,2.0067150915040615,2.0259242489682694,1.9973013262756028,1.9697078997588122,1.9634241843991092,1.960254292312665,2.18323242195297,2.068921549623574,1.9997893808810274,1.9934870922023322,1.9733935917404517,2.0071371903392694,2.2585746391610217,1.9732984764940227,1.9685358960347086,1.9819185237343602,2.0212949370631286,1.977142629418741,1.975111737687428,1.9316668590234747,2.0302380090108256,1.9639960202746813
81,2.1045723692324367,2.0682566853669972,2.0531627326799193,2.056427751865862,2.090751322685863,2.121348227580748,2.088636246471923,2.0359657031918004,2.0606017033169173,2.055137387497932,2.2161270686134493,2.2323470366486595,2.1454328219005965,2.131567612088104,2.0421051326380595,2.0679873199754173,2.4895138710872082,2.09225580676109,2.0910812860430634,2.150681592760043,2.16488101269325,2.0572300301148343,2.0470508838670827,2.0380850601519933,2.123921579230425,2.0568285987657657
82,1.7429906405508517,1.7031061127781868,1.677148175984621,1.678190039843321,1.7194695211946964,1.7534075140953065,1.7132760256528854,1.6587632171809674,1.6895735412836075,1.684084703028202,1.8311971478164195,1.8732969827950001,1.7934780709445477,1.7636620312929154,1.6617742694914341,1.6895360410213471,2.1542988419532776,1.7301752880215644,1.7289110481739045,1.8039822235703469,1.8080988861620426,1.6804280124604702,1.6665862157940865,1.672157621383667,1.7466499276459218,1.6825174860656262
84,1.6056700244273256,1.653231843552112,1.5480138906493253,1.5692563268673818,1.5712749235596672,1.573339956312313,1.5738009314490853,1.5770445373009558,1.5783811947501258,1.566973090813414,1.7437347889716452,1.6574454737428186,1.7572063457850362,1.5862031098459202,1.6007393571609316,1.5493640762355791,1.6706271414094644,1.5618776256224567,1.55555447156514,1.5689762472721425,1.5968403966357556,1.5486791745967063,1.568747005113616,1.5327669958252184,1.7047904009967882,1.5172620602393176
85,4.13562546034117,4.146905341019502,4.105056363827473,4.112818153484447,4.108918556007179,4.109157990120552,4.107481304374901,4.099728206041697,4.112915240751731,4.118843822865872,4.141854235932634,4.116126159719519,4.145683423892872,4.12095166025935,4.136614263379896,4.1018626470823545,4.119443783888945,4.097709742107907,4.104199457812953,4.102864596006032,4.103963150849213,4.109577431549897,4.126904510807346,4.107844715505033,4.138963142601219,4.091893858522982
139,5.018600940704346,5.0102996826171875,4.974599361419678,4.9657979011535645,5.067383289337158,5.069346904754639,5.006964206695557,5.0089311599731445,5.000332832336426,5.092432022094727,5.039003372192383,5.023531436920166,5.039506912231445,5.054198741912842,5.060442924499512,5.0197248458862305,5.029757022857666,5.071581840515137,5.0759663581848145,5.040168285369873,5.039712429046631,5.034951686859131,5.087207794189453,5.07248067855835,5.050559043884277,5.039651870727539
83,1.42435668381181,1.412660229181472,1.290883744066531,1.3124028341407539,1.4147929353051076,1.5159017011861677,1.5045473205247422,1.2937175076498464,1.375005739028915,1.3468653935116075,1.7781386857843366,1.6809514478084882,1.5962532897038206,1.4923957658979043,1.3919277582509881,1.602509102440668,1.744623209161752,1.4066468713206417,1.391965357451626,1.4860911662547407,1.4764058887753417,1.2744651898054606,1.3316631703481785,1.2789571023364765,1.638836107168703,1.2755447247564915
140,3.3677111906664714,3.3399780052048818,3.2942812825952257,3.2938112914562225,3.3251698357718333,3.3309857504708424,3.332300305366516,3.3227666318416595,3.3088907471724918,3.4461343671594347,3.3422384517533437,3.298076872314726,3.3410884865692685,3.293518419776644,3.3223215767315457,3.310334094933101,3.318901002407074,3.3434477916785648,3.3497342467308044,3.28859629375594,3.3162818976811,3.2960354600633894,3.304178386926651,3.303311816283635,3.3272199545587813,3.323955148458481
86,2.1919043328092673,2.274651841390585,2.12212376532237,2.1367713798399217,2.168082271470834,2.165486629049498,2.1686160012073366,2.158958238862269,2.145962951982275,2.4060209267785657,2.4957027918728936,2.1496729867172726,2.290858836925548,2.1170975071318607,2.2259169578910645,2.1236863285303116,2.1656195451466713,2.1855271061215547,2.188179599078136,2.1017562128348444,2.1891274440079016,2.146213699859342,2.171699946038046,2.1169761666040747,2.115737455556726,2.110975300998295
87,2.5003852969721745,2.5224951532550324,2.4829713572236827,2.511647900244347,2.5702198313591174,2.5977969859775745,2.5989239188961517,2.564053712034584,2.5448300650245264,2.74131559160419,2.5602964772317645,2.493002250678557,2.7257185511122968,2.5434576640451763,2.6577959338525186,2.572920272224828,2.567966093694357,2.569299385959941,2.615332233278375,2.5789506587767064,2.4977794007251135,2.516688154156047,2.5037466126277033,2.5454926481820586,2.543831653164742,2.482315364636873
94,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.912652859922315,4.937387684525037,4.918063915752974,4.936412418865767,4.928895535234545,4.935890076590366,4.947097132635898,4.956245187071503,4.941731596774742,4.941192216560489,4.9926243907115495,4.916672036686881,4.954219419448102,4.9366826784415325,4.9504890676404605,4.91711630743058,4.925236086767228,4.925272161452496,4.936801732172731,4.977093698939339,4.91986596154385,4.919843772200287,4.912140212293531,4.9268571705114645,4.929673102644624,4.897915119421286
89,5.115233853502301,5.165763889334731,5.138342102254159,5.142880279667439,5.121831740013804,5.124131660296525,5.178859093690812,5.187796376280551,5.1503177032690575,5.137623589045719,5.13453690669035,5.146147624216437,5.1887746832899815,5.275052197041361,5.290949062242976,5.198772672961012,5.193505061806451,5.1715090151135445,5.181447303260781,5.212760738405783,5.153493445613543,5.148638855826958,5.133307890521003,5.157854608568747,5.165510708729197,5.137689150719546
90,2.122005988069141,2.288311596381878,2.1837908575530074,2.1781772165481983,2.1308646753440255,2.1058505274399906,2.1760461131547095,2.227668086218375,2.196850660405732,2.1478173200389605,2.2020108986628633,2.17487095144306,2.23371001142655,2.3273716476791018,2.330445680953686,2.148345810906651,2.1425044907428763,2.1728031286595275,2.234252989806319,2.251972998873477,2.2149702247120957,2.1682759456311778,2.1379005120934913,2.160497394285221,2.1695577274036473,2.1254042812111997
142,,,,,,,,,,,,,,,,,,,,,,,,,,
143,4.898365988875881,4.933014270031091,4.900841615416787,4.922607591657927,4.9060815428242535,4.90560194940278,4.93135147744959,4.943292979038123,4.919686162110531,4.917281125531052,4.986668449459654,4.893085129333265,4.914802096106789,4.931044600226662,4.940143050569477,4.886318228461525,4.892514380541715,4.894539045565056,4.900988705230482,4.958049246759126,4.889186183611552,4.889217492305871,4.885463031855497,4.9033857114387285,4.904667550867254,4.873315984552557
91,2.214658654297265,2.2347497658382003,2.2770190911428188,2.291359926056496,2.1374669341307295,2.1008438470493545,2.1297691393324953,2.0767998185008136,2.0591434074711272,2.092149209308447,2.1769357206287645,2.1434469015457105,2.0927181050510737,2.1713001813638346,2.20630201244306,2.163365429029389,2.058491526827435,2.1360208861377723,2.2579351109277344,2.240028530927458,2.238701251510049,2.179546723073843,2.2471269402212024,2.130014646339849,2.14868090840424,2.259851477508372
92,2.366952657699585,2.1971611976623535,2.2071306705474854,2.2469804286956787,2.116833448410034,2.093796968460083,2.130265235900879,2.073084831237793,2.0560531616210938,2.0585150718688965,2.1423463821411133,2.163803815841675,2.1193697452545166,2.218248128890991,2.246385335922241,2.1650965213775635,2.0755131244659424,2.144063949584961,2.228440284729004,2.3531835079193115,2.1783437728881836,2.108487367630005,2.275514602661133,2.0677764415740967,2.1601898670196533,2.4682836532592773
93,1.9721229514654945,1.8991023705286139,1.8860932150307823,1.9420690536499023,1.9803779212867512,1.8824587850009693,1.9469404641319723,1.8592741682248957,1.867885847302044,1.8477467421223135,1.8413313276627485,1.8788402115597445,1.9137412572608274,2.0740038840209736,2.051392187090481,1.8788253787685842,1.8687404341557448,1.936984880882151,1.8879260315614588,1.9482913210111505,1.9075820393422072,1.8760136523667503,2.0124899692395153,1.8023493307478287,1.9063325173714583,1.9807603201445412
144,3.610335111618042,3.6707987785339355,3.6260645389556885,3.6330654621124268,3.6184558868408203,3.609384536743164,3.6624746322631836,3.69690203666687,3.670132875442505,3.663133144378662,3.647308349609375,3.6445560455322266,3.685075044631958,3.7605648040771484,3.7489778995513916,3.6639320850372314,3.6765553951263428,3.6862053871154785,3.717879056930542,3.7475430965423584,3.6783275604248047,3.6665077209472656,3.614734411239624,3.6512365341186523,3.660140037536621,3.6123342514038086
95,5.059586106059707,5.0425489823394845,5.01282889820705,5.013555913885063,5.025585079861578,5.025960174119361,5.02629732417169,4.965466134459059,5.007557920763426,5.034171831384998,5.012734500604255,4.9937341703432745,5.036032506238635,5.064751938124683,5.073333740791428,5.016444004584696,5.008464275676514,5.055727210557349,5.023754438507223,5.022437957402702,5.0322012505798694,5.018814870687288,5.0416828588904625,4.999904761804599,5.08106236312991,5.089666661258056
96,3.7470503913031683,3.756510301872536,3.816734755480731,3.7695015977930137,3.728366145381221,3.73274259214048,3.7361427501395896,3.7445275960145175,3.8783767223358154,3.8540828669512712,3.707854641808404,3.7235650663022644,3.7804925265135587,3.7448169831876403,3.729521301057604,3.717237499025133,3.7436212080496327,3.7548819736198142,3.7235341955114296,3.733259324674253,3.7822145532678673,3.7322963608635797,3.7155717302251747,3.72735306068703,3.74056844358091,3.696315871344672
97,1.822998018743836,1.9121751240759253,1.919730073380693,1.9135627835710471,1.9073143517859628,1.924930898107101,1.8856334463458195,2.1660347834368734,2.365102675752105,2.165767110257505,1.9015105737146931,1.9461295071327798,1.9889899858525981,1.8498263182205574,1.8396085316889754,1.8868374427623837,1.9327963551628256,2.0347933357007038,1.9177082222755824,1.8127581319797819,1.9105253791976198,1.847697809617096,1.836210910404954,1.9512529114139414,1.9850438475330299,1.7998162732224599
98,5.295659798096953,5.3069199199788955,5.260391794564737,5.279100172393434,5.325933896211438,5.233605762119858,5.272114704428051,5.236062916420249,5.244059068326612,5.391426835540521,5.279888914188393,5.249536868157745,5.24843263611039,5.297004267521589,5.299756015874371,5.267142713164039,5.291296045458157,5.355504722642402,5.3860726067864,5.325312329613669,5.325550588686499,5.314678307143823,5.288709574215587,5.297496237194102,5.355130813312299,5.313057921738207
108,2.0536946410007264,2.102292958058809,2.068335006016483,1.9244400914015762,1.9191356331727911,1.9827939357483786,2.0040310997711983,1.9353721792998306,1.925001139560955,1.8969989922818575,1.9237250536442563,1.8686607815622334,2.0063904771964514,1.938644015142602,1.968164589701657,2.0058984285906742,2.0210330845636615,1.9907626888018095,1.9633112306419933,2.009393032753106,2.084074349114389,1.9886147363714435,1.9820532234091508,2.0675986481435373,1.956467887621367,1.9515101979033609
99,2.0123116819957088,2.083873777188772,2.054559081666209,2.0412975846224652,2.1999250885693433,2.1564462740203045,2.1649961784660423,2.1022579293308135,2.0840863087960955,2.2262941602115327,2.2091582929273055,2.224677057789301,2.1710931758891667,2.1837549055805994,2.198523864178825,2.1667184139964846,2.1004192495309235,2.1035399661647993,2.1284866405297724,2.1141961352067273,2.203323913937418,2.061136414526788,2.000355494533464,2.046201547769655,2.072944529731562,1.958332484433346
100,1.810136160177609,1.8466491888025724,1.694017591239221,1.8203608888278526,2.0094414259328466,1.8928851835162546,1.8599898361501725,1.8227880559563792,1.8132582237786905,1.9217963979528343,1.918324025208599,1.8572086570586992,1.9598238990467973,2.0935992461014017,1.9785352567575443,1.854316305184844,1.8416043713354469,1.843273488721775,1.8799361452049037,1.9262356241231484,1.924140076287358,1.8016801357807375,1.7892694324062817,1.715593325073245,1.685704731883571,1.6713781553989593
101,5.390032851395487,5.370276389001798,5.3459888626547425,5.381109977970604,5.44174869821853,5.430921407306895,5.407106122048963,5.399539025891729,5.387114533857138,5.4144357623172406,5.36225075982198,5.3141907523660095,5.305166268549046,5.348056755146058,5.308500629513204,5.265989490917751,5.2750201756212896,5.293897019714868,5.2548297242958,5.247471582989733,5.245209724963212,5.199311872490314,5.203857346743095,5.198812167183692,5.185703352719796,5.169514289423197
102,2.4450869024377924,2.4089166571668263,2.350911058124242,2.4109752734796834,2.4660741664720005,2.411300006418723,2.420924691866958,2.5944445883622524,2.4454454487891994,2.506940683567789,2.5277032952817318,2.4309105255640513,2.515277899848483,2.4881279584821536,2.4807332441661267,2.438394706859904,2.4430830734699573,2.428310556882324,2.43533801362641,2.5567061856550555,2.504793500159036,2.440646426411132,2.5361956501442298,2.4992255416857603,2.4481478598004944,2.3755533416408574
103,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2.3995109291516394,2.430577843264819,2.4068423475243517,2.2964496327408455,2.2863824285072964,2.3456542718650972,2.3508136368622354,2.299390008882418,2.304939813503958,2.286647303647198,2.2975444017294846,2.2682633441188496,2.363190800380982,2.3070279868260584,2.3329348203428197,2.3642904937095532,2.378903004209315,2.3734895011533577,2.3409167129643027,2.372015810150234,2.4243186152290543,2.3602916713406787,2.350374679400529,2.41378986217103,2.3343137131644256,2.3353688964239114
110,1.9478285050559787,1.9061927134037222,1.7697574420816196,1.7499454625933393,1.7591765915223663,1.794743523766721,1.8372328942672886,1.7670502867738354,1.8046636572543064,1.7032298358924627,1.7188201411175137,1.8445360400324693,1.9192280722068122,1.845301223268193,1.8005218732475055,1.974250695999289,2.0646701741003035,1.8749160089337478,1.886942031778997,1.9210921200810964,2.028332090678867,1.7922099132417417,1.7506207162602798,1.7587324601982293,1.8544657707214356,1.7155336924118572
104,4.575568971562079,4.5530805022620395,4.556250371075226,4.582465030368472,4.596136826353365,4.579322934309149,4.59291132984829,4.69969160312776,4.565040391052408,4.6197831612748805,4.641302546939334,4.535430693658094,4.583366103018075,4.591211359639267,4.5376333165707505,4.5371661547490545,4.561540169794052,4.6905846279915,4.563845492381145,4.59485807712489,4.572233421167653,4.5949932263390805,4.68384369400998,4.5749987538641514,4.556490029283049,4.543629480454053
105,3.2977152801049643,3.243964821618127,3.1861966179822105,3.142527537699936,3.1427806361591646,3.153615060387441,3.1864460422341105,3.1494875131248485,3.136185688995072,3.116572823757997,3.1222446804739663,3.141210867518686,3.195105711619059,3.1536724382855503,3.1891685164935217,3.1916181415931497,3.207656206489551,3.1536336679594212,3.1429961744642934,3.173018826504266,3.1962562805103465,3.158676661209661,3.1678130193532548,3.1668190534269263,3.1676686179204765,3.1649015149422355
106,3.086366633476295,3.1069961178478938,3.042039482757963,2.967096774742521,2.964285555144249,2.9677342138266916,3.0135677809198502,2.959988441960565,2.9450287807163935,2.9359523184193765,2.9461690715968314,2.92468476060576,3.0272911232093285,2.9795036724048294,3.0040126178652193,3.026456457053499,3.032192290710111,2.9716845598126866,2.9721964339317357,2.9952773601550775,3.0546579114322006,2.998446855345383,2.9849108442884362,3.0229940487833447,2.9768051613727815,2.9731790432201817
107,3.2476105466997445,3.289316805061645,3.2381956334619115,3.1585736927336807,3.1588507105264574,3.173792801008264,3.208000872781221,3.151332782092088,3.1355953249347586,3.124078712896271,3.1399206508468565,3.10128798314269,3.1949186338191184,3.151860122667546,3.1672890005938124,3.1938141805761617,3.204325715974076,3.1637177782176775,3.157051689523122,3.1771223646738505,3.247071085474678,3.182743898612105,3.1676309043144424,3.218143915703733,3.149364686241832,3.1428143771511325
111,2.7234080118694526,2.6284683579686043,2.5785184482048296,2.5531935602769082,2.5619336140566857,2.5745197897669914,2.58738251938217,2.571059831257524,2.569565675039401,2.526248696891741,2.514150501667768,2.5585088880582787,2.5887179313034845,2.5506655697164864,2.5833339862439826,2.598653128777427,2.6300173367577035,2.5664166438168494,2.561097760310118,2.593012922111599,2.5918222672637854,2.5589790220918327,2.589516467746647,2.575675353236582,2.603838810975524,2.60228109976341
112,2.986057934383628,3.094836302935847,2.9954747985688877,3.0320464549837887,2.998067295229113,2.99248823465988,3.0574986301794014,3.084953223876511,3.058593570035397,3.058299613275123,3.2131982351362014,3.0208044314476514,3.046006109033312,3.117379149414858,3.1261145481731902,3.0046986472652684,3.011504740558536,3.0184540035181526,3.0311679204918702,3.125759394932898,3.004852855527723,3.0016377285180407,2.9916997830379883,3.0218238756923603,3.02694061479053,2.9683832121171547
113,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1.7733259224710511,1.7566740272913557,1.6909890735883235,1.7079455804817436,1.7735645045493256,1.8118704199920348,1.8291449454943882,1.699965286465611,1.73295308871128,1.9111263372672955,1.868215878853818,1.7835672440908181,1.808579354567904,1.7121884723396557,1.7100257642843277,1.7493721006785017,1.8284618861177278,2.141428070486858,1.827154631281217,1.8133632416021992,1.9366903809692197,1.7806422445714556,1.8400112656516276,1.8950016837579222,1.8155644437770988,1.7028434573448727
114,3.1256406526527956,3.1250033805937396,3.060162796704747,3.0759712989320893,3.0712833122574232,3.096900156575026,3.094257562389198,2.9813153731525337,3.089450441490805,3.1552174100738,3.086769528457902,3.0084993173195715,3.105057150493627,3.1318698416244968,3.093208799600288,3.006454960964669,3.068325955294435,3.1480608677582107,3.0389598689787336,3.1011846636347324,3.1127941714323146,3.087074084413506,3.1023483713728996,3.040819117556107,3.1918226421897575,3.1350351223964417
115,3.2310021741024406,3.217561077705796,3.215087716338839,3.242677992169383,3.2524392595139657,3.2316109948407394,3.2838388055095256,3.3217163439636885,3.239709656738609,3.2595278311098546,3.2596642914007323,3.2302053770583963,3.245025801203872,3.2501859717251507,3.233907175913844,3.2377746667620366,3.23834899256352,3.2461485851628957,3.231912946922204,3.2432244927806164,3.238031364694197,3.245580867339893,3.2811131593795726,3.229980893031941,3.2283532784821247,3.2439432678024636
116,5.277655215490432,5.269728161039806,5.258699174911257,5.265134031810458,5.283642223903111,5.264301718858184,5.261658875399797,5.281469335000982,5.2696979336006935,5.278553662476717,5.254256447787007,5.256206053274649,5.279886868895677,5.271984456077455,5.2508742670533515,5.238767979637025,5.252287350003681,5.325860465014422,5.289322446893762,5.2961235778041615,5.27997961750737,5.277777639015642,5.28995592631991,5.276017062878482,5.287134218468237,5.262387114227133
117,5.302772531375079,5.277279532123619,5.252604634996871,5.27954727763861,5.2885611252045965,5.273649098839559,5.2814103529486855,5.297899654549612,5.251147947848683,5.242169894634838,5.2381334633894365,5.232202604455008,5.256023693756318,5.238843398698619,5.221510856252321,5.235473610649646,5.242333281879693,5.2988459063247895,5.260281530568298,5.258754145259589,5.251158394612057,5.236335751708125,5.243852900787139,5.2411793534184845,5.263579465301944,5.258267389216893
118,1.4404850549229453,1.4121374616661257,1.3767848203503508,1.3622339957906853,1.4520801042636482,1.4557559503951178,1.4507419966240331,1.400232235430454,1.4243583150461254,1.4755636810658468,1.4671546612057524,1.4736515213633423,1.6017872803949242,1.454250403605123,1.4500259357902494,1.470385232869828,1.431172669255529,1.5035122949836066,1.5324194227070467,1.6814364376895197,1.5596340842979808,1.5722783527004718,1.5111790458283896,1.4322509244121062,1.4733990470405507,1.3891401533460355
119,1.7958627485335381,1.7829245060015728,1.7612574842858328,1.7558031568076773,1.7885105096128424,1.8697826023572695,1.8738714637760017,1.7754438133719805,1.7945432630405194,1.8581119299675204,1.8614232742492265,1.840346763954455,1.9300276331373012,1.7949281626234554,1.8192340507804479,1.8101478617892408,1.7884368366963748,2.060493090024733,1.9452863880983584,1.9554266487955294,1.9264543493213173,1.9487060481567675,1.9293481263805432,1.9291069154301246,1.9228361759394377,1.7542506310876507
120,1.456566409421756,1.4428581350622838,1.4219240382067844,1.4247419956182759,1.4551394866369016,1.485515624108142,1.5262476464588972,1.4309251294204297,1.4615260013224205,1.5881034595962644,1.5534623368456517,1.4938555833080298,1.580103975136133,1.445434392601651,1.4463203356644005,1.4443552554800274,1.463505051685712,1.8469308293912325,1.5719158887341502,1.5431328307355328,1.6561467589300891,1.5553234019745927,1.581475407099787,1.6201752860692393,1.5718421959292324,1.4137837934954816
121,2.134045956006201,2.1221524097377986,2.0695300761797855,2.0885965318286304,2.164328637264021,2.14819656747378,2.2304762226906067,2.1015626868244506,2.079502330779241,2.208804215504265,2.256845989075871,2.1057696126828946,2.090601449811919,2.1359943614203454,2.1890857613200843,2.2413625294506745,2.288090703473765,2.4139116363616706,2.1874233536905203,2.165915504265252,2.2054636055110795,2.1768026544082555,2.2262037074819627,2.1982340173073576,2.205387901075699,2.100856233334553
122,1.5435054465450373,1.5033022431387837,1.460324839924779,1.4583628041058605,1.5748721160448105,1.5993043532195377,1.6172453782806417,1.4750775407364396,1.5312587520085341,1.7278379961014128,1.6708256903199397,1.558662142215176,1.6557914533632603,1.521044584051843,1.4904439408501604,1.4854792433632023,1.5390119467871792,2.046932715129128,1.6794005047857536,1.6208884628066205,1.7772277216028098,1.6064205306886574,1.6398106941790802,1.6838623996739117,1.6210057699423193,1.5232428895491261
135,4.9853228605710544,5.017614624439141,4.963877143004002,4.961394392527067,4.961884813430982,4.966702256447229,4.977182045961038,4.9869565688646755,4.989907854642624,4.994064153769077,5.008186639883579,5.002217852152311,5.029228332715157,5.002429784872593,5.013860571078765,4.9895813556817865,4.995268393785525,4.9831731502826395,4.9783793565554495,4.974822548719553,4.9779597001198015,4.97947327601604,4.984508392138359,4.973709898117261,5.011766183070647,4.969833288437281
124,1.4462777234334525,1.4961230938576089,1.403311138452947,1.450641554402221,1.4521943983652967,1.407789918360613,1.496784976002457,1.5555634026264138,1.4556612192370175,1.4499126581938737,1.5050274725329182,1.3709551542777385,1.3788362414322317,1.534934841780526,1.478396321912765,1.592359528768228,1.7231028802563104,1.76254099049609,1.5744892557638037,1.611195437951112,1.5401911605660952,1.5012822546436613,1.503361153574443,1.389303537589947,1.5248425138148016,1.3327713548380398
125,2.091161925781789,2.1463300872262185,2.0698557315301387,2.083463215830039,2.1532883315594282,2.0976055637755633,2.1776726698957214,2.137329080858943,2.1052076742479002,2.1981296270826225,2.255159130694317,2.035552831708583,1.9877699620544003,2.1060167107610193,2.199233315406012,2.296305514716758,2.38679636902016,2.501558567117875,2.179746711334858,2.176690265438007,2.1525729577452646,2.1223964047721346,2.1953406871093883,2.1190345088203952,2.2279411544113215,2.013538140374654
126,,,,,,,,,,,,,,,,,,,,,,,,,,
127,2.0785419940948486,2.0709803104400635,2.081895112991333,2.082036018371582,2.0615367889404297,2.063265323638916,2.070327043533325,2.061079740524292,2.061152458190918,2.0651533603668213,2.0649890899658203,2.0844545364379883,2.0576746463775635,2.061441659927368,2.0668718814849854,2.0674633979797363,2.1430859565734863,2.0829410552978516,2.072645902633667,2.09671950340271,2.0821356773376465,2.092705011367798,2.05100154876709,2.047318458557129,2.049589157104492,2.057823657989502
128,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2.154250079935247,2.0799157077615913,2.084425373510881,2.1028299461711537,2.157184700532393,2.2072085348042574,2.152980055592277,2.0562483516606416,2.0823768810792402,2.0871600725434045,2.466850499673323,2.3258844754912635,2.1462969010526485,2.178082053227858,2.098139733617956,2.209433888305317,2.3892531568353825,2.1014466524124145,2.104478824138641,2.1152407516132703,2.1436127987774936,2.0837869037281385,2.100653891129927,2.07858892028982,2.2394596847620876,2.0761596701361915
130,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1.9863063664663405,1.9605165663219632,1.9333733717600505,1.929672570455642,1.9612727505820138,1.9841415314447313,1.959510604540507,1.90524118854886,1.935135114760626,1.9319765056882585,2.063479094278245,2.0967404501778737,2.034817718324207,1.9909498067129225,1.913256009419759,1.9297703504562378,2.310027179263887,1.965828572000776,1.96303053129287,2.0411265861420405,2.0435430095309304,1.9221583718345279,1.9301120723996843,1.9835837568555559,1.9995308546792894,1.9269900605792092
132,2.470289591586951,2.4555019609855884,2.387856201692061,2.3947854403293496,2.43240660609621,2.4926583766937256,2.449893366206776,2.3838915463649863,2.4276982076240308,2.4136246840159097,2.5760654030424175,2.610270218415694,2.5674229246197324,2.50627148512638,2.421945889790853,2.445463751301621,2.560795364957867,2.445188045501709,2.4407498692021226,2.456198222709425,2.465554800900546,2.374035965312611,2.3905064915165757,2.3841298926960337,2.5569271246592202,2.374178575746941
133,3.968031883239746,3.9963226318359375,3.9501237869262695,3.9565436840057373,3.953616142272949,3.9544517993927,3.96004056930542,3.959726095199585,3.959383249282837,3.954592227935791,3.9831902980804443,3.9827964305877686,4.023162841796875,3.963059663772583,3.974065065383911,3.9519362449645996,3.9866318702697754,3.9534308910369873,3.954200506210327,3.950565814971924,3.9573190212249756,3.953644275665283,3.956028938293457,3.946589469909668,4.015082836151123,3.9429821968078613
134,3.7493040561676025,3.78218150138855,3.7340455055236816,3.744969606399536,3.746333360671997,3.7409396171569824,3.7485413551330566,3.7461390495300293,3.7498903274536133,3.7377681732177734,3.759336471557617,3.7604804039001465,3.8011314868927,3.7397565841674805,3.7524125576019287,3.727353096008301,3.7635087966918945,3.7296509742736816,3.727670192718506,3.725133180618286,3.731873035430908,3.728037118911743,3.7281582355499268,3.7246334552764893,3.7954208850860596,3.7158291339874268
146,4.557191472447496,4.59337645446473,4.580300890822016,4.58170085075574,4.546354815491244,4.5302040855429455,4.572887307897932,4.591762338948046,4.565325682659095,4.522679619639687,4.516317824013213,4.541552642811397,4.5557987112605,4.595693547501523,4.607675071455475,4.538740341479961,4.52254864700839,4.527872705052042,4.54473526049883,4.562285146142682,4.534716561309293,4.501685327274507,4.507163879198906,4.514813055000414,4.522261434810454,4.505685243851099
