,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
57,-15.067984866043265,-21.84238646376601,-16.456871674728582,-23.358443212021267,-19.444567774264492,-16.617809601974773,-21.32380181944817,-18.283063622136442,-19.254370422366417,-20.444287371022025,-14.427964744059775,-16.180950940237075,-23.271046821541876,-26.43083720456106,-21.07183010351062,-20.79799898223,-22.63592754981501,-13.707167372071838,-15.193405240558622,-11.320780640003411,-11.235660985024017,-10.193430972667343,-14.754617656624578,-8.731805974210873,-8.02212097197877,-9.182576617061715
68,-1.1382091714021487,-1.4192915247418942,2.1803823728591967,2.2025934732877293,4.078021694452334,-2.748499793884082,-3.168630180641627,-4.136233843289888,-1.7990336632117248,3.377751208268679,-1.4969326532804048,-1.8784192456171298,-2.8956004228347387,-0.028598877481925182,-0.2063644554418249,0.02169510101278623,3.3272603841928334,2.499631401055898,-0.3741664235981611,-2.7826627664363537,1.5330103495373175,6.705721717805434,1.4823747978020363,2.3252948492001266,-1.956544722072207,1.5070947258470533
58,-13.143791649394664,-17.026532052126907,-13.825222230275116,-18.209322514223768,-15.392142371568717,-9.38322669895452,-15.989701941383414,-13.187186711269813,-16.124846713157513,-15.330571330682734,-11.796843898211252,-15.566030016856653,-18.487840843539104,-20.841436095341763,-18.149121796304975,-17.10766486054838,-19.842241771708913,-14.658020045994768,-12.541165248527644,-11.534834468173187,-11.247263217461128,-10.09698376704423,-12.121224183961216,-9.265470579503447,-8.149614088521579,-7.8597272003495915
66,-4.148421794669854,-2.1287531143816127,-3.718498532289801,-3.1087868052448715,-3.7360461565319976,1.069918452757259,-3.9373242953220813,-1.136461792001754,-0.36580933191960313,-1.8141696168688055,-10.118475038347684,-2.0170716782052414,-4.419505307909466,2.6141036786988083,-4.156886869295198,-2.5306396316809696,-3.5901366110931594,3.3704973451226303,-2.3195073732048392,-1.125295384781835,-4.874645125250454,-1.5590977950002802,-0.048576888932375765,-3.566510517189011,-4.487011921672029,-4.505954668994831
67,2.8364740620488704,-6.899565835621046,2.4601047628599666,-7.647999884771264,-1.6284741268533727,4.942993359624044,5.363083724353625,4.629562922923461,4.7758983326205255,4.636753014896227,15.208201984737231,-5.180844198361687,-36.97777787084165,24.096993749038035,-5.8078950340333195,-17.16571014860402,5.885740116562532,2.1036724472175474,-1.2831769227252707,-2.9002444871093918,2.48670415930126,-3.795793865361939,-1.7217307068083598,-2.3938330966574344,3.665947337254234,1.9875225293895473
72,0.05729241604365223,-0.9094977224681605,-2.4750106357936317,-2.6936989254648434,0.9420891873346946,0.40267334545092287,-5.071319415095322,-0.1175640266907157,4.839613041532529,0.8981272937260991,2.961479686696003,-0.9090931297454105,1.0897587001132152,-1.4889666527404006,-0.6767819641500277,1.2942271772666805,-1.0789069464522685,0.22777585971089911,-4.214163060518021,-3.8034206339313337,-0.8125875147310555,0.3892860120816275,-2.0584525865112955,-0.6459361459669353,0.4689288362571705,0.31657550468832807
73,-0.5308838138741127,-4.199176284189003,-1.5104081801891809,-1.8451017135032592,-0.09873059699903412,-1.0305799683624144,-2.7861770140887425,-1.1297673091019433,-3.5773341832967467,-3.954567369389348,2.643920534390007,-0.36943070152098384,-1.545408448654262,-1.854113730319235,-3.654817124759937,-1.5087134310998407,-0.8695252549267094,0.6387330182323071,-4.677090966830787,-2.7123712184614597,-3.6800300667684716,-4.321398776567043,-2.986651663127113,-1.277652164321274,-2.1514545448282765,-1.9578343813588983
138,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.12825238297701003,0.4290247521423773,-3.245250316170173,5.612610938103218,7.5103101979910845,-0.17960993076364198,0.9086690348330734,0.9293385611286735,1.1083688075555775,2.48310300514738,0.29339386669661455,-0.009356602277262212,0.2823996370113114,0.4726072813921828,0.019645707776421696,-0.09432029353674289,-0.9336087233651944,-0.07361954596647008,-0.43312962929154103,-0.8875428966390408,0.3865948436948342,-0.9254827450930587,-0.795580597912393,-0.35839329550905924,0.2594224582842695,-0.15191172965900684
76,-0.7562465672771777,-4.156927068002762,-0.5621774909011419,1.6258107662200927,1.3024570049778108,-0.24121384826308537,-1.138235136770433,0.6141479899325678,0.23367298324742625,-0.6544298596680165,-3.166089254040872,-0.19297225551619646,-1.3035873024694382,2.39824732734311,0.7563377887971939,1.3074195882966442,-0.5908238233758076,0.2783717449739455,0.6021229169601875,0.7829548538932877,-0.00203147828578949,-0.09617899079626847,-1.1105077962361036,-1.4569085265599913,0.44472740612484724,-0.7562780201435089
77,4.096073157687224,-0.74062573710165,0.2819380528286441,1.1731158605286183,0.11255166413720594,-0.15525748551812535,1.177881348679084,0.8099370973028299,-1.4896783080762466,1.4605848370617582,-0.02803689789661039,0.5271224175526081,0.39891641337103706,0.364509770479622,0.5840046271994597,1.0941892907855222,-0.8342320168215803,-0.07663253040180919,-0.5482327208676747,0.524870651844313,0.6984191502600852,-0.32000601243046434,0.07209831376614241,-0.7638357951819456,-0.6428791326766155,0.10278554582250311
78,-0.8030453187838933,1.6577123795164588,-0.6303183873496442,-11.393432940965818,2.0506935238056343,1.091816762485254,2.8756460229877705,3.4745001115916687,-0.016178238493056944,1.2283873563275938,5.125320315361023,3.658045275711719,10.083159119994551,-3.141621390978495,7.539596581164702,-0.982175841651581,-12.058634498972951,6.337052931020289,20.724115148002717,1.5677978273504127,1.8556888514646777,-0.12281827145704517,1.8596892249712973,2.4886748985283904,-0.002212281396359573,0.09657678990279911
79,-2.358671115950132,-0.18297429770255128,0.6380439266705742,-7.758603949768421,-7.614823141923318,7.368812854807729,3.1190922863972492,6.943838071746704,-3.1511778643247315,-6.687473800797493,5.741340795388589,-2.5263323168724012,-0.1657241885938371,-2.566059801249932,0.8714898933644574,-0.8516131457992089,-0.5023561571642625,-0.43498816842997584,-0.3733394237008328,-2.5978431063972844,-0.07495013779650132,-1.998202000828221,-4.382329496519956,3.2094335617163243,-0.4547325793880587,-1.118181378294069
80,-1.2528510935496069,-2.1596856171191003,-2.6285830140894295,-0.18106519461077136,-2.008889067600166,0.11142222645998764,-1.7495460140723003,0.24085294749439295,0.3971765738998985,-3.0512556390357135,-0.11172480770384614,-2.906073581764268,-0.4032978739296303,0.14483382636543488,-1.54164049167157,-1.3334032034716299,-1.3527986252715876,-0.9985039882792512,-1.3171952406792626,-1.581662437314616,-1.0201143932721055,-4.946413966850414,-3.334119751406039,1.233149572738593,-2.150373535421589,-1.8374545942567475
81,0.9928236608377687,4.543566678535381,-0.23859993980041752,-4.579883794439325,-2.903787668002137,0.3076491465442287,1.9416049212871576,-0.19312238240534466,-1.0438623486352216,3.904325761487792,1.3469976812787565,-3.053201250495954,1.6137430727738904,0.7518553171249299,-2.4176980515950404,-1.5507448424513524,-0.6928124099963806,-0.45994425322836774,-0.8296542453371005,-1.614764449932524,1.635011956689361,-2.3035472229763663,-0.3629507432296086,-1.7660846237211205,-0.15333866602841267,-2.319149160142398
82,1.1057893876451999,3.2427029382437467,-2.897265598922968,2.5190608493983744,-0.5607339614958619,-1.6031594009604304,2.106365864141844,-2.7163155831774928,0.3596988666336983,0.9990333298090264,0.3854413091321476,-2.924826569110155,0.16732549422886223,0.554948070156388,-2.599520395696163,-1.004761777818203,-1.0122415516525507,-0.914904466085136,-0.5558038629067596,-1.4072252810001373,0.8784881410654635,-1.781777808815241,0.38084240480675363,-2.2449726916849615,0.4952490456358646,-1.6335048973560333
84,-4.666648840012412,-2.559737765189637,-0.3880559335436684,-1.2279747688102227,-2.2671016319278943,-2.282868579805972,-2.2420973007502254,-2.1239144738123974,0.29864734255162895,0.6333455395678297,-3.8663599835077163,-5.2912093507460805,-2.468743967451757,-4.164934542130346,-2.586557226879091,0.5317012178155206,-3.4673258990963642,-2.916840022086969,-0.7151260656456349,-0.8699124658909356,-0.9347686682911981,-4.817341457912047,-2.6689639698766148,-1.9129396103647316,-2.101412674775036,-2.301291011827241
85,-7.158613913768047,-2.4204077352341766,0.02108598530695245,-2.329955935060374,-3.0699502690418345,-3.048120326931412,-3.0633013022912516,-1.935257020577587,-9.486352843509332,17.657008449451343,-11.592429488414043,-2.3535175709761806,10.986681690731563,-3.1545142351372824,-4.926291397455576,3.246535800598763,-3.335667786404893,2.403945369011647,14.266066124632552,-3.2477454147956055,2.8771828726940862,0.24890937623190315,-1.2037762600022393,-1.4499435998298027,-0.945370491130932,-0.49151180829550767
139,-12.309805870056152,-1.6558529138565063,-1.8805996179580688,2.508659839630127,6.430947780609131,-19.119226455688477,2.6922361850738525,-13.544546127319336,25.74176788330078,-22.88024139404297,-32.76409912109375,-83.66536712646484,-66.11195373535156,-12.345172882080078,22.697940826416016,48.473262786865234,-20.71870231628418,-39.61956787109375,-16.431509017944336,-7.806515216827393,-2.4925692081451416,-3.280494451522827,-7.727203845977783,1.0236278772354126,-9.450920104980469,-6.504007339477539
83,-1.5650500763448998,-0.6826637150689356,-0.85861124412027,-0.40630362512775064,0.7934109004687072,0.031578927039260435,1.276445814156711,-0.6153324119995379,-0.9510408176036486,1.5669551330322435,-1.8491401886302274,-2.8745491270950168,-0.4880003504288694,-0.2059361365443701,-1.808828995899893,-0.21703495515601937,-0.9454620427347029,-0.6094963113044145,-1.8187707547878573,-0.45324513649168324,0.1030429882572112,-3.3803933176669183,-1.036914846620497,-1.6374844955026562,-0.15620595733235126,-0.4579225105420492
140,-0.12194712499954871,0.3010883102293259,-2.802521912114961,-6.41456059047154,-11.158519046647209,3.2615145121069093,8.056739168507713,2.8000182935169766,-8.57685536891222,-0.0705063888204417,-5.725209014756339,-3.2161462200539455,-12.09175934110369,20.253593819481985,4.05147476707186,-4.555958475385394,-10.18750969001225,9.13677031653268,-3.7601131285939897,1.3432280272245407,0.35016168068562237,1.4013878788266863,-1.0361697498176778,-1.3252823331526347,-0.6848730160189527,-0.4439979647951467
86,0.12144608422140175,-3.469313498354986,-1.5097913049006506,-2.8178308455449224,-1.2791304780812627,-1.9536520843703353,-2.0891299029473975,-3.14943456065603,-2.30853366083526,-2.974855712343401,2.443619785629943,-6.7425349813510485,-5.065666136980991,-0.3031229599696076,-1.2824198927405872,-0.1633657478863838,-2.1092874540167186,-2.4518080490932395,-4.272097812874028,-1.6735776112723808,-1.3274702459929073,-2.27236341640745,-1.7232299420410073,-3.4352423766204194,-2.254916164473627,-2.0503696542576284
87,1.242656942989145,4.565662466045609,-3.9187459156925515,0.12638030753688032,-0.07155410310558107,1.1759482930393372,-0.3453462858215198,0.1486056083933664,-0.8255946498392219,0.7820001652541297,1.2234434441740352,0.6175822867990884,4.1349656196465165,-2.5666272286185645,-6.094623160541506,-1.0379003500355815,-1.036111651898775,7.869235823925276,-1.951021931225196,-1.3028560963116194,-1.1305596476658843,-4.213005411893802,-4.831570250647409,-0.8713514397579029,7.6146121993100735,-0.18836670581783568
94,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.7268875233767951,-0.3789486946263274,2.6169071604742014,2.38269502755682,-0.1901376211832537,-0.20345540488230401,-0.33444155842279555,1.8765959943556914,-1.541488358245487,-5.319256675871639,-5.104968834876037,0.6781014118190916,0.5203144635833403,4.817213656276953,2.5170774524932207,-0.26835013064780067,3.2246300316637106,3.109650164615882,0.225323030966731,1.5801276954485401,-0.6082767047194123,1.24875755008333,0.06924700858529474,0.2663425991723894,3.537992120766249,-0.672285503866609
89,7.88068631952709,-0.44047263518555535,3.680194180137384,6.6762258607990805,4.196146695029195,3.759769303687937,6.347478663768909,2.611901951944375,-11.813675843952197,16.667253662083265,18.543135600406085,21.340127968307186,28.066604990780526,29.042293441398687,14.984415775760793,9.629175444501278,-17.940526487869384,-26.413665452676824,6.7781937664736365,9.507287204587666,1.9976598115779476,6.774748475518969,1.9208638984924693,6.951324033558969,4.789280466307864,4.945052422333078
90,1.910775492425718,-0.5018767121800437,-0.1759569137273019,1.619608896360847,-0.03542809258255299,1.1767330069366737,-0.7003994096914501,2.8991093356149604,1.1826699859275889,-0.3067599744265454,-0.4002889809165924,-0.6113241157044822,0.2790979860129092,2.2481621265669225,0.946493376183773,0.07756842341866364,0.5198731106274292,2.2151367265669317,-0.6514778983285626,-0.3963344091379238,0.5803605715930852,0.6438338311357339,-0.39637401109428766,-0.2991937363026832,-0.3890521120099881,-0.14340493103818594
142,,,,,,,,,,,,,,,,,,,,,,,,,,
143,-0.44994450722835166,-5.795635219811547,3.8687749794881903,-1.9051495403277152,-1.9791647272861816,-1.918823918609908,-2.058813362467018,-5.4941121213363875,5.779964853924784,-15.17676144657713,-26.883101723410867,-24.18710966904958,-4.028196337999719,5.323800670829686,6.3701455671566,-6.316760464148088,6.788153422601296,-1.0456475445918676,-1.5317608686728459,-0.8908892500383611,-2.089710091551145,5.832733613580014,0.23061641645053346,0.03610055094979929,2.1078376200783886,0.6117466666041627
91,-3.609679531229245,-5.583928096406307,-4.197961014682443,-5.078249233446768,-2.956449085293117,-4.070868888343491,-3.9440195745400026,-4.4283826432567714,-3.1730988989547,-2.454838503342364,-4.8915867806768905,-3.788549040385348,-2.7486055605575523,-2.7852155035682222,-4.977881147323299,-6.0628353786292895,-2.790513422197021,-1.4038865541140166,-2.5734560288848822,-3.5321683545195826,-1.16297413033157,-3.273090355393515,-1.3324130485797043,-2.294631341252056,-2.2248262530160314,-1.4389690250348073
92,-2.1124024391174316,-1.818183183670044,-0.43100404739379883,-2.555612325668335,-2.037731647491455,-2.981858491897583,-1.8020439147949219,0.6738824248313904,-2.3457980155944824,2.724409818649292,3.4463067054748535,-1.7201112508773804,-1.0184921026229858,0.47604942321777344,-2.596397638320923,-3.010716199874878,0.8474843502044678,-1.3489900827407837,-1.3034883737564087,1.211223840713501,-1.819838523864746,0.2105761617422104,0.26204240322113037,-3.90499210357666,1.4287527799606323,-2.3064379692077637
93,-1.3849013500353868,-1.3921162152991575,-1.3366345355615896,-1.3697371517910677,-1.3338480990599184,-1.342359239125953,-1.3664342647089678,-1.3599279908572925,-1.3339829133713947,-1.3332692910643185,-1.359870017013129,-1.3346631487502771,-1.3776640252155417,-1.3602803761468214,-1.3443564886555952,-1.3467283950132483,-1.3320617395288803,-1.3561152180328089,-2.1626976518069996,-0.9063219257137355,-1.0644915156504686,-1.3209801999961628,-0.9401286419700173,-1.8464795333497666,-3.2952990531921387,-1.5826511330464308
144,0.5629227161407471,0.5529103875160217,3.774775266647339,0.3769719898700714,0.48682737350463867,0.11049994826316833,6.413227558135986,2.194610834121704,4.538751125335693,4.9669904708862305,0.8717103600502014,4.212788105010986,6.6704864501953125,9.715353965759277,1.7029646635055542,0.18503400683403015,-2.689349412918091,-12.089971542358398,-6.689995288848877,2.3914620876312256,-0.41707009077072144,0.8600090742111206,-1.6321989297866821,1.4919863939285278,0.18213313817977905,-1.9978410005569458
95,7.31939998742576,3.968549248562238,-0.1278455914814182,1.564782916010351,1.067460721327105,6.924208554709069,4.72978479890414,5.927150902522197,2.1357301339185057,-0.49144539788852787,21.870369813944624,9.00389857288933,1.907224590454912,25.328019176862227,23.735757659041436,-26.09926433039603,-24.85268068982062,18.152458051028095,17.47863429617659,3.0429639133720476,5.729451058902473,7.61572271084117,5.43128536961903,7.0927015219893415,1.169380771336211,5.601246778487671
96,3.9114367167154946,0.6819254137851574,-0.2314971619182163,-2.0788999928368463,1.7016333474053278,4.607349060199879,-3.027251305403533,-0.13689581001246418,-4.153995090060764,3.963441433729949,3.3967709364714445,1.873446641144929,1.9675130579206679,3.8382425484833895,0.43641720215479535,1.8169912497202556,3.6062719027201333,0.42546031762052466,3.7153986118457936,3.6511304555115878,-4.170594339017515,11.299839902807165,5.040898305398446,3.169436543076127,1.3545719937041953,1.9253427275904902
97,-4.0413331971547315,-4.257849444683084,-1.4702721419842113,-0.2799159858954328,-4.145992308628754,-1.9389743688682237,-0.7330104350811415,3.9279577418885445,-2.5611275376807234,-5.533272386933286,-1.9330028329655489,-3.1569300503513524,-1.748448961208766,-4.691303438393869,-5.288578665841405,0.824074512947191,-3.4601699707759805,-2.3042085490673108,0.7336571420749343,-0.8279290142755794,-5.2267946698398235,-0.6612963519803309,0.41269415219021455,-3.8003969199163405,-2.8676749872252896,-1.7690526092703516
98,-14.892004403978882,-15.28136167193933,-12.861869272553008,-12.22061581340588,-17.695214326632634,-13.844987555984567,-12.531136012115658,-15.013192056274294,-10.6801603651512,-10.603484386355936,-12.789666747024183,-13.229664860222016,-15.286730819409348,-14.526648358729894,-13.953547396058541,-11.880701121970693,-11.274635185923914,-8.069954410194468,-17.067658202314362,-14.126174619530364,-14.353141240900555,-13.151280992604446,-11.317629082268338,-14.775197787691154,-14.003343328708452,-14.400269961683643
108,-3.7440477152350558,-1.9527550709297943,-1.939281306958845,-2.700051933494315,-1.0485744637866434,-1.0733137571949518,-1.2238354630637587,0.5017829858026752,-2.581615809854744,-3.42477914083755,-2.2474559538943306,-0.6374123173823767,-1.714356950157715,0.03444845580044344,-3.897155234618766,-3.800875333685909,-3.553597662651368,-1.9510287149100782,-1.4376592742787166,-1.879920040572172,-1.8395254256551345,0.25556945641030465,-4.258380600329982,-2.28465021138456,-2.499423010594121,-3.3314190264523886
99,-1.9009022697823592,-2.770879024019968,-0.0445854949487516,-0.47369384365963874,2.221517495890282,2.406139568869793,4.805740999804089,2.230762944657405,-2.103037286195682,-1.9322385745758703,-4.224789043014323,-2.436601626057956,-2.078607795254962,-1.3363293072010196,-3.2825176131430625,-2.155287833834717,-0.1081075833011718,-4.046271670182362,-2.5385659909000244,-3.7935079901949345,-3.3975009488156975,-3.254771180591388,-2.5239229878671856,-0.3777942549773378,-1.2891264106673086,-1.4422927948594269
100,0.4137607345233629,-0.2546518384348546,0.15240879450278647,-1.4403061079499535,-1.069284056358996,-1.1421972467633006,-0.8566484835442421,-0.5828592290156314,0.3430284424366348,-2.4605128772441898,-2.7071514060781645,-1.281204568615598,-1.0568714100765122,-2.54988922046036,-1.6905477340547823,-0.9974260886192021,-1.0909680073591341,-2.104990187873124,-2.4311542891557174,-1.2297483125674857,-2.8499998416092724,-2.907150593521727,-1.533874501475652,0.6635446140555772,-0.21501669104392765,-0.14986036370114694
101,13.486664457481448,7.955341165180967,23.52476915792257,8.892368704250803,10.552416065159965,10.976994976276108,10.547022516487026,14.039559572684665,12.172897777637514,7.8077415991418,-46.87181813175939,-17.541097397884712,14.37415916028143,1.8385532498457509,-3.4953517978150055,8.020229098238364,18.884956689942786,9.527501106481342,-30.037573802370986,5.762071555652538,6.890541322091046,8.20013378497933,8.330302435309948,2.4579168917085905,19.058134235253856,9.178897824607978
102,-0.6585054726762605,-1.1173741696852186,-0.017218219935819633,-2.3021184635070555,-0.37062014979357816,-0.30746704972528677,-0.6691731927325495,-2.4967863474774914,0.019717590337557028,-2.220984258374738,-0.6843422020940443,-2.638532501921914,-3.2365029610555855,-4.038619938254445,-2.2079517233756056,-1.4783092126350064,-0.8310693159983804,-2.1412102445328456,-1.2478294054321075,-0.8942818871862783,-2.1500071457520145,-1.8948312537295948,-1.347783684605199,-0.4016426416691135,-1.0237111062618751,-2.2491440664663567
103,,,,,,,,,,,,,,,,,,,,,,,,,,
109,-1.9545934424555782,-0.49370974999844425,-3.9679026449104553,-1.1129805260560655,-1.489444712171551,-1.4598370381719528,-1.6978524597750853,0.3482110964326236,-2.1746468576642894,-0.9451264334085695,-0.8158690434832244,-1.1321565665129198,0.7794606226525922,-0.8996668193457106,-0.6092748849556087,-2.8888385888049513,-2.705137370642736,-2.1116825212491004,-0.8211104173444062,-0.9914872258450697,-3.1996548458805,-1.1434510458322504,-5.491735840393418,0.01513753578023883,-3.2702744924369394,-2.9134389302916075
110,-3.665538664983317,-2.4047798149076134,-2.005427851315996,-1.5868531081778419,-2.265160788388437,-0.9231085538277798,-2.900722262282002,-1.9956532185202163,-3.5753900434195915,-2.458805894406276,-1.565484100910135,-3.748254416374633,-2.2146376198926183,-2.2008844160595613,-2.5485389039811275,-2.9178230231182667,-2.684694546137092,-2.3462393905481242,-2.494116619659013,-1.1772300643357099,-3.2861645474917838,-3.0906662024925295,-2.9878928846449035,-1.9937225370940095,-3.0830755349593844,-2.8272039960404682
104,-3.384006425260707,-6.063971743867118,-2.142736719883475,-6.330624450505685,3.1105157887938817,-5.866575685636067,-0.3879066210258282,0.32964431977796577,-2.6328802902017463,-0.972008256068681,-17.568340322072917,-3.9917427917888144,-7.368684831374223,-6.986713288631249,0.9394448647405754,-2.909757869429901,16.273457718174615,-19.73560234192036,-2.527135140414446,-2.4973438882100196,-1.6638871639823367,1.5752007830379458,-2.4908937985524386,0.6639765003002028,-3.3794700791912815,-3.6949333675597402
105,-2.2847216508305657,-2.4840915828095795,-2.7308412167533502,-1.0283979505276981,-1.561154732018662,-1.6832495556811775,-1.6472364699859379,-2.2898058793367744,-2.912539859141972,-2.939419284251064,1.341321599734491,0.06701694871813918,-2.8063558577832075,2.1939189932051617,-9.366612009904207,2.021393342408547,-3.081594280251206,-1.3437733949834443,8.68462519886746,-1.0369662170594125,-3.26398590560208,-0.02607519183996447,-2.121589568025752,-3.1606239447661486,-3.090881545049555,-1.9342803479257624
106,-0.2764287831642505,-3.0119413592100828,-0.9358982832121274,0.20794668865828544,-0.36267223985397756,-0.47538734054917775,-0.5019779857523335,-1.3410608375013755,-3.1009429178196073,-1.2245745695209855,-6.661707954747336,-1.770605513321355,14.259269354965886,-5.007185088296242,-3.8247275458180847,2.8786323193846077,-4.850892856203276,6.792881472944626,-2.184840788982185,-0.1827213401961246,-1.7743277624616483,-2.167133208639516,-1.4867691825616536,-2.595600811425101,-2.1055344738102897,-1.4730006760270724
107,0.9133135211619419,-5.468551506858416,0.22912555701529128,1.2406351448185973,-0.5359895535523105,-0.614512399443652,-0.7087485620129387,-1.6078179951611793,-4.2725343246325505,-4.658237016840519,-1.6532741347391882,-12.011224413508398,5.4699831716870015,1.247991701146393,-4.0521946143694585,0.14609013833528312,3.4055176738244795,-4.8511628227018875,-0.8746464089150995,-0.26339795247597514,-2.718541779577158,-2.2903503682336255,-3.3335044869366506,-4.719163104625319,-0.692966228161722,-2.3470027658273627
111,-2.0762830250575366,2.3938830220836333,-2.598275170586575,-0.22516391666648888,-1.713990910749497,-1.7616099090925579,-1.5758905929309883,-0.551830099365706,2.4365964600409584,-8.301333201342615,6.494560002499185,-4.890311664548413,2.382304495264744,5.546080150823483,-3.4191733605560217,-0.8686562387872188,-1.3199646642495846,0.183537346915738,-4.370655132436204,-2.009731372647073,-6.350262950206625,-3.3276290955642858,-3.7941803178567994,-5.910919089426939,0.38737588046766264,-0.6539016008890909
112,-0.5863095736490656,-1.1795596265688928,1.3497517145698186,0.2759885004722481,0.8805618499908875,0.7338269291837559,5.500452915789078,1.1395446517877594,6.647173975062158,-3.32025899354577,-1.9764727807386229,-3.818075595545838,1.3027278889183218,1.0966900755403182,-5.286907148087203,1.3136896559086824,2.493018084567743,-1.2627705672718081,-2.934351174396141,-0.23262775600939525,-0.6407197974291882,-1.3804287282641237,-1.8069099708933125,-0.5776684384232991,2.363010520584752,-2.769376800729512
113,,,,,,,,,,,,,,,,,,,,,,,,,,
123,0.0863439717458043,-0.4169981214808854,0.05550354241019313,1.2980946364846813,-1.2726298059701269,-0.28787897205790114,-1.4486134581588577,-0.9100676693525934,1.2299806138500824,0.2315722190261048,-0.8539277852901545,0.3500555730045939,-1.1637078232438298,-0.23520385731239224,0.04243534873472055,0.9786456472746653,0.059988445357601346,1.1370185892767586,1.6701753733177886,0.2343487759406665,-0.22677543735994798,0.1372809716328887,0.17234915023385716,0.3611883188691515,-0.1533097156791884,-0.014609055413783992
114,-10.648078402858252,-8.99976269149634,-5.268748200897485,-9.704504132880578,-4.587094874340801,-6.308802572506359,-8.235750026145274,-5.505554024088802,-3.9405746893640137,-9.954131304799645,-9.0059338993169,-6.4562377354667095,-6.09037187700888,-7.66419266475404,-8.237911726840382,-6.976520736908389,-5.581244396681897,-7.5683779619103015,-4.949640119244987,-6.178174587145922,-6.611565346847216,-2.0465147259480254,-3.8400065448591927,-6.780411408559949,-4.522514160923881,-7.485781121154257
115,0.17360093073406999,-0.36590220214020114,-1.585207171752606,-0.12943473889242485,-2.388765398571249,-2.3642310236862554,0.2645015456980715,-0.8354365046926552,-2.8486965603296213,0.02762871436644474,-2.3403425177372,-4.858609299981762,-2.8231345878268215,-3.0462832701689733,1.1718547541853275,-1.9833900128139899,-0.2528054446363735,-2.3335774411490102,-1.2384943793318177,-1.3403285513882304,-1.6404086723163216,-2.701410181865212,-2.1904293355550726,-0.6770206596324059,-2.597418728840774,-2.0908786677882527
116,2.5340895018880327,-6.477899735882168,-1.9537766381171804,3.6539621603078944,1.6041910484354331,1.495630885016114,-1.3901511333468888,7.071287005035965,9.97221804926635,-11.236735056317041,0.6728510604161159,4.20066949425551,10.209189440207506,1.1532466888782524,-12.180053750043193,4.582163516806547,10.419524793271664,0.5359138440261916,1.0899880877769892,7.386086474020014,-7.149814468212228,6.788206307345598,10.081031945647386,-3.0066979820236424,2.111923110232782,2.261025773942786
117,-23.270301233211033,2.1819233834284395,-16.029159739697484,10.72619469165802,-2.5080840342710924,-2.427529339553316,-2.6993899477924495,-16.132050042756845,-11.64620977186821,-4.020615443727658,-9.260640923406037,-0.9506074245512472,9.394841377835878,-20.601837070894913,17.564539726687148,-4.596814615881517,4.200676605445792,-6.699320829124518,-8.738195782118071,-0.549892082333919,-15.758850610759897,1.9280265816815303,5.425037267699208,-7.732422983730343,-2.533166008415094,-3.0484325787305018
118,-0.6822467247307976,-1.1897710797208736,-0.4048326587795356,-0.04013350712703438,-1.25500478078922,-0.5252982600769792,-0.9138654759360125,-1.5194575981785259,0.8574094872290117,-0.31866486154611606,-1.0617900262831668,-0.5552854020277724,-1.6360428081201512,-0.879600752806723,-0.47904796872409316,-0.2759842806823625,-0.3846905311631849,0.3678789117217039,-0.12019483220347067,-0.04567916905455876,-1.664032451576013,-1.0638603804487206,-0.43954989312512605,-0.27523343314106385,-1.1643561171049235,-1.0205604525834326
119,-1.1800268190976364,-0.47713856419897216,0.14063273781237542,0.16349088016932342,-1.145346559890011,-0.14416518938461517,-0.5024042689890725,-1.1271822094026842,0.43109953483488034,-0.41848709800271894,-0.6683204526973912,-0.5419846776254312,-0.9257326394591568,-0.4376121221546813,0.1203151332956437,0.20500829511091784,-0.12793787691455835,0.40055737765342664,1.0040066512666672,-0.08766961297220133,-0.682617029441201,0.12987349947921062,-0.037312330473054656,-0.21282870247898347,0.06201550810390592,-0.6007190721054229
120,-1.16135881277886,-0.5997382217397589,-0.08806190636067368,-0.64802215245473,-1.4058733310030027,-0.1278441260300732,-0.9146655680202748,-0.5432434896316806,0.4561641374492869,-0.06666074863951835,-1.2189220210816023,-0.5169010756978508,-0.7660925410703864,-0.43218157889733044,-0.045371868347031934,0.14241439899963673,-0.4135670980255485,-0.0027301147161232484,1.1026425178443753,-0.03997632599394831,-0.5412735547822227,-0.08974949564189262,-0.1281313387321303,-0.5805124938018718,-0.1917472592394796,-0.4273189261248933
121,-2.8730669633691135,-0.5034316046302539,-1.5352565630524255,0.5066475041272543,-2.3531825423146007,-1.32123787099205,-1.3389625755819952,-1.686319661162382,-1.526322491274489,-0.6183919406729484,-0.7808267859538202,-1.9152806961432178,-1.9287759331308174,-1.1612253225742237,-1.003163512012653,0.13497731606498936,-1.5496206345008186,-0.5629137732443082,-0.030037858979907697,-1.3557522278468557,-2.0231254416937547,-1.7125604545179611,-1.0154547150325568,-0.6893120793140195,-2.159844184188146,-1.839744486836539
